Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	Environment	Same_sample
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.110.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.52.fa	100.0	98.98	97.68	SRR6869035_fairy_all_metabat2_short_bin.110	SRR6869035_fairy_all_metabat2_short_bin.52	Biofilm	True
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.9.fa	100.0	81.05	94.24	DRR310876_fairy_all_metabat2_short_bin.7	DRR310876_fairy_all_metabat2_short_bin.9	Sediment	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.13.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.1.fa	100.0	81.16	92.35	DRR310877_fairy_all_metabat2_short_bin.13	DRR310877_fairy_all_metabat2_short_bin.1	Sediment	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.10.fa	100.0	89.79	88.86	DRR310877_fairy_all_metabat2_short_bin.7	DRR310877_fairy_all_metabat2_short_bin.10	Sediment	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.3.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.11.fa	100.0	86.67	93.75	DRR310877_fairy_all_metabat2_short_bin.3	DRR310877_fairy_all_metabat2_short_bin.11	Sediment	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.100.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.67.fa	100.0	96.28	93.64	SRR6869036_fairy_all_metabat2_short_bin.100	SRR6869036_fairy_all_metabat2_short_bin.67	Biofilm	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.12.fa	100.0	97.91	86.11	DRR310877_fairy_all_metabat2_short_bin.8	DRR310877_fairy_all_metabat2_short_bin.12	Sediment	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.21.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	99.85	36.56	70.92	SRR6869036_fairy_all_metabat2_short_bin.21	SRR6869036_fairy_all_metabat2_short_bin.23	Biofilm	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.11.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.13.fa	100.0	93.55	52.62	DRR310877_fairy_all_metabat2_short_bin.11	DRR310877_fairy_all_metabat2_short_bin.13	Sediment	True
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.22.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.46.fa	100.0	86.78	31.62	SRR6869034_fairy_all_metabat2_short_bin.22	SRR6869034_fairy_all_metabat2_short_bin.46	Biofilm	True
wallen_subsamp/bins/SRR19064416_fairy_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.13.fa	wallen_subsamp/bins/SRR19064416_bwa_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.43.fa	100.0	87.15	84.3	SRR19064416_fairy_all_metabat2_short_bin.13	SRR19064416_fairy_all_metabat2_short_bin.43	Human gut	True
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.3.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.22.fa	100.0	93.77	87.61	SRR2546427_fairy_all_metabat2_short_bin.3	SRR2546427_fairy_all_metabat2_short_bin.22	Soil	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.9.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.2.fa	100.0	96.21	98.19	DRR310877_fairy_all_metabat2_short_bin.9	DRR310877_fairy_all_metabat2_short_bin.2	Sediment	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.121.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.63.fa	100.0	69.24	20.77	SRR6869035_fairy_all_metabat2_short_bin.121	SRR6869035_fairy_all_metabat2_short_bin.63	Biofilm	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.4.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.4.fa	100.0	93.9	92.99	DRR310877_fairy_all_metabat2_short_bin.4	DRR310877_fairy_all_metabat2_short_bin.4	Sediment	True
wallen_subsamp/bins/SRR19064413_fairy_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.13.fa	wallen_subsamp/bins/SRR19064413_bwa_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.26.fa	100.0	95.18	93.54	SRR19064413_fairy_all_metabat2_short_bin.13	SRR19064413_fairy_all_metabat2_short_bin.26	Human gut	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.10.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.5.fa	100.0	98.98	97.49	DRR310877_fairy_all_metabat2_short_bin.10	DRR310877_fairy_all_metabat2_short_bin.5	Sediment	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.120.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.88.fa	99.99	42.99	22.22	SRR6869035_fairy_all_metabat2_short_bin.120	SRR6869035_fairy_all_metabat2_short_bin.88	Biofilm	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.5.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	100.0	94.2	83.64	DRR310877_fairy_all_metabat2_short_bin.5	DRR310877_fairy_all_metabat2_short_bin.6	Sediment	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.12.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.7.fa	100.0	96.77	95.48	DRR310877_fairy_all_metabat2_short_bin.12	DRR310877_fairy_all_metabat2_short_bin.7	Sediment	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.8.fa	100.0	92.33	93.45	DRR310877_fairy_all_metabat2_short_bin.6	DRR310877_fairy_all_metabat2_short_bin.8	Sediment	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.3.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.68.fa	100.0	81.85	80.58	SRR6869035_fairy_all_metabat2_short_bin.3	SRR6869035_fairy_all_metabat2_short_bin.68	Biofilm	True
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.2.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.9.fa	100.0	35.34	64.36	DRR310877_fairy_all_metabat2_short_bin.2	DRR310877_fairy_all_metabat2_short_bin.9	Sediment	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.54.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.11.fa	100.0	99.98	99.98	SRR6869035_fairy_all_metabat2_short_bin.54	SRR6869035_fairy_all_metabat2_short_bin.11	Biofilm	True
wallen_subsamp/bins/SRR19064410_fairy_all_metabat2_short/SRR19064410_fairy_all_metabat2_short_bin.15.fa	wallen_subsamp/bins/SRR19064410_bwa_all_metabat2_short/SRR19064410_fairy_all_metabat2_short_bin.12.fa	100.0	92.24	14.07	SRR19064410_fairy_all_metabat2_short_bin.15	SRR19064410_fairy_all_metabat2_short_bin.12	Human gut	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.19.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.1.fa	100.0	98.71	97.14	DRR310878_fairy_all_metabat2_short_bin.19	DRR310878_fairy_all_metabat2_short_bin.1	Sediment	True
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.9.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.30.fa	100.0	96.71	98.04	SRR6869034_fairy_all_metabat2_short_bin.9	SRR6869034_fairy_all_metabat2_short_bin.30	Biofilm	True
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.76.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.12.fa	100.0	66.02	75.93	SRR2546426_fairy_all_metabat2_short_bin.76	SRR2546426_fairy_all_metabat2_short_bin.12	Soil	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.3.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.10.fa	100.0	89.18	97.74	DRR310878_fairy_all_metabat2_short_bin.3	DRR310878_fairy_all_metabat2_short_bin.10	Sediment	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.17.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.15.fa	100.0	99.31	97.78	DRR310878_fairy_all_metabat2_short_bin.17	DRR310878_fairy_all_metabat2_short_bin.15	Sediment	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.1.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.16.fa	100.0	93.14	83.51	DRR310878_fairy_all_metabat2_short_bin.1	DRR310878_fairy_all_metabat2_short_bin.16	Sediment	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.2.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.17.fa	100.0	78.36	89.58	DRR310878_fairy_all_metabat2_short_bin.2	DRR310878_fairy_all_metabat2_short_bin.17	Sediment	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.16.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.2.fa	99.99	97.37	88.9	DRR310878_fairy_all_metabat2_short_bin.16	DRR310878_fairy_all_metabat2_short_bin.2	Sediment	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.18.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.3.fa	100.0	96.83	95.44	DRR310878_fairy_all_metabat2_short_bin.18	DRR310878_fairy_all_metabat2_short_bin.3	Sediment	True
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.40.fa	100.0	59.17	95.33	SRR2546426_fairy_all_metabat2_short_bin.47	SRR2546426_fairy_all_metabat2_short_bin.40	Soil	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.15.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.4.fa	100.0	70.36	99.99	DRR310878_fairy_all_metabat2_short_bin.15	DRR310878_fairy_all_metabat2_short_bin.4	Sediment	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.9.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.5.fa	100.0	98.9	66.6	DRR310878_fairy_all_metabat2_short_bin.9	DRR310878_fairy_all_metabat2_short_bin.5	Sediment	True
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.46.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.40.fa	100.0	98.96	90.55	SRR6869034_fairy_all_metabat2_short_bin.46	SRR6869034_fairy_all_metabat2_short_bin.40	Biofilm	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.13.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.6.fa	100.0	100.0	17.88	DRR310878_fairy_all_metabat2_short_bin.13	DRR310878_fairy_all_metabat2_short_bin.6	Sediment	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.7.fa	100.0	100.0	98.15	DRR310878_fairy_all_metabat2_short_bin.7	DRR310878_fairy_all_metabat2_short_bin.7	Sediment	True
wallen_subsamp/bins/SRR19064415_fairy_all_metabat2_short/SRR19064415_fairy_all_metabat2_short_bin.34.fa	wallen_subsamp/bins/SRR19064415_bwa_all_metabat2_short/SRR19064415_fairy_all_metabat2_short_bin.35.fa	100.0	97.08	89.1	SRR19064415_fairy_all_metabat2_short_bin.34	SRR19064415_fairy_all_metabat2_short_bin.35	Human gut	True
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.15.fa	sediment/bins/DRR310878_bwa_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.9.fa	100.0	26.67	99.64	DRR310878_fairy_all_metabat2_short_bin.15	DRR310878_fairy_all_metabat2_short_bin.9	Sediment	True
biofilm/bins/SRR6869038_fairy_all_metabat2_short/SRR6869038_fairy_all_metabat2_short_bin.4.fa	biofilm/bins/SRR6869038_bwa_all_metabat2_short/SRR6869038_fairy_all_metabat2_short_bin.6.fa	100.0	89.63	16.42	SRR6869038_fairy_all_metabat2_short_bin.4	SRR6869038_fairy_all_metabat2_short_bin.6	Biofilm	True
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.68.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.1.fa	100.0	92.14	93.84	SRR2546422_fairy_all_metabat2_short_bin.68	SRR2546422_fairy_all_metabat2_short_bin.1	Soil	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.14.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.1.fa	100.0	96.6	97.7	DRR310879_fairy_all_metabat2_short_bin.14	DRR310879_fairy_all_metabat2_short_bin.1	Sediment	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.9.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.10.fa	100.0	92.64	95.74	DRR310879_fairy_all_metabat2_short_bin.9	DRR310879_fairy_all_metabat2_short_bin.10	Sediment	True
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.52.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.27.fa	100.0	81.52	69.99	SRR6869034_fairy_all_metabat2_short_bin.52	SRR6869034_fairy_all_metabat2_short_bin.27	Biofilm	True
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.2.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.29.fa	100.0	38.86	99.44	SRR19064417_fairy_all_metabat2_short_bin.2	SRR19064417_fairy_all_metabat2_short_bin.29	Human gut	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.11.fa	100.0	95.6	97.17	DRR310879_fairy_all_metabat2_short_bin.7	DRR310879_fairy_all_metabat2_short_bin.11	Sediment	True
wallen_subsamp/bins/SRR19064416_fairy_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.40.fa	wallen_subsamp/bins/SRR19064416_bwa_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.41.fa	99.8	28.31	2.23	SRR19064416_fairy_all_metabat2_short_bin.40	SRR19064416_fairy_all_metabat2_short_bin.41	Human gut	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.1.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.13.fa	100.0	94.07	92.45	DRR310879_fairy_all_metabat2_short_bin.1	DRR310879_fairy_all_metabat2_short_bin.13	Sediment	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.16.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.14.fa	100.0	96.6	93.56	DRR310879_fairy_all_metabat2_short_bin.16	DRR310879_fairy_all_metabat2_short_bin.14	Sediment	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.74.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.116.fa	100.0	99.05	99.84	SRR6869035_fairy_all_metabat2_short_bin.74	SRR6869035_fairy_all_metabat2_short_bin.116	Biofilm	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.3.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.15.fa	100.0	99.46	98.45	DRR310879_fairy_all_metabat2_short_bin.3	DRR310879_fairy_all_metabat2_short_bin.15	Sediment	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.49.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.91.fa	100.0	97.13	98.08	SRR6869035_fairy_all_metabat2_short_bin.49	SRR6869035_fairy_all_metabat2_short_bin.91	Biofilm	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.5.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.16.fa	100.0	96.28	95.52	DRR310879_fairy_all_metabat2_short_bin.5	DRR310879_fairy_all_metabat2_short_bin.16	Sediment	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.53.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.9.fa	100.0	98.31	94.87	SRR6869036_fairy_all_metabat2_short_bin.53	SRR6869036_fairy_all_metabat2_short_bin.9	Biofilm	True
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.37.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.26.fa	100.0	17.31	16.67	SRR19064417_fairy_all_metabat2_short_bin.37	SRR19064417_fairy_all_metabat2_short_bin.26	Human gut	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.19.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.17.fa	100.0	92.85	90.41	DRR310879_fairy_all_metabat2_short_bin.19	DRR310879_fairy_all_metabat2_short_bin.17	Sediment	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.18.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.19.fa	100.0	31.76	25.58	DRR310879_fairy_all_metabat2_short_bin.18	DRR310879_fairy_all_metabat2_short_bin.19	Sediment	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.64.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.71.fa	100.0	87.23	72.66	SRR6869036_fairy_all_metabat2_short_bin.64	SRR6869036_fairy_all_metabat2_short_bin.71	Biofilm	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.4.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.20.fa	100.0	59.66	46.48	DRR310879_fairy_all_metabat2_short_bin.4	DRR310879_fairy_all_metabat2_short_bin.20	Sediment	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.20.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.21.fa	100.0	88.97	92.33	DRR310879_fairy_all_metabat2_short_bin.20	DRR310879_fairy_all_metabat2_short_bin.21	Sediment	True
biofilm/bins/SRR6869033_fairy_all_metabat2_short/SRR6869033_fairy_all_metabat2_short_bin.2.fa	biofilm/bins/SRR6869033_bwa_all_metabat2_short/SRR6869033_fairy_all_metabat2_short_bin.6.fa	99.99	82.26	98.57	SRR6869033_fairy_all_metabat2_short_bin.2	SRR6869033_fairy_all_metabat2_short_bin.6	Biofilm	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.6.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.4.fa	100.0	92.16	84.62	DRR310879_fairy_all_metabat2_short_bin.6	DRR310879_fairy_all_metabat2_short_bin.4	Sediment	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.48.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.10.fa	100.0	97.63	97.72	SRR19064412_fairy_all_metabat2_short_bin.48	SRR19064412_fairy_all_metabat2_short_bin.10	Human gut	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.15.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.5.fa	100.0	97.12	73.48	DRR310879_fairy_all_metabat2_short_bin.15	DRR310879_fairy_all_metabat2_short_bin.5	Sediment	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.107.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.103.fa	100.0	97.68	65.63	SRR6869036_fairy_all_metabat2_short_bin.107	SRR6869036_fairy_all_metabat2_short_bin.103	Biofilm	True
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.69.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.2.fa	100.0	94.55	93.96	SRR2546426_fairy_all_metabat2_short_bin.69	SRR2546426_fairy_all_metabat2_short_bin.2	Soil	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.6.fa	99.99	71.14	65.39	DRR310879_fairy_all_metabat2_short_bin.8	DRR310879_fairy_all_metabat2_short_bin.6	Sediment	True
